,price,Position,combinedForecast,Profit&Loss,Profit&Loss
2001-02-01,85.54619230769231,0.0,13.090593459043255,-0.022594295360249816,6604.457871390462
2001-02-02,85.4411923076923,0.0,12.719790604419046,-0.02259689383663499,6604.435274496625
2001-02-05,85.42119230769231,0.0,13.000668422495576,-0.022599447916945792,6604.4126750487085
2001-02-06,85.3511923076923,0.0,12.737587344738813,-0.02260195833241596,6604.390073090376
2001-02-07,85.39119230769231,0.0,12.857400938593816,-0.022604425801546313,6604.3674686645745
2001-02-08,85.36119230769229,0.0,12.871805117294034,-0.02260685103283322,6604.344861813542
2001-02-09,85.4461923076923,0.0,12.836581979940743,-0.022609234722040128,6604.32225257882
2001-02-12,85.43619230769231,0.0,13.12834680111004,-0.02261157755219756,6604.299641001267
2001-02-13,85.40119230769231,0.0,13.176136883617714,-0.022613880199060077,6604.277027121068
2001-02-14,85.29619230769231,0.0,12.194599959791585,-0.02261614332383033,6604.254410977745
2001-02-15,85.23119230769231,0.0,11.544917149140916,-0.02261836757952551,6604.231792610165
2001-02-16,85.36119230769229,0.0,10.670460980378316,-0.022620553606429894,6604.209172056559
2001-02-19,,0.0,10.670703228777104,-0.0226227020357328,6604.186549354523
2001-02-20,85.37119230769231,0.0,10.46153298237694,-0.022624813487709616,6604.163924541035
2001-02-21,85.35619230769231,0.0,10.538960657695924,-0.022626888574450277,6604.141297652461
2001-02-22,85.37619230769229,0.0,10.687988025454516,-0.022628927896221285,6604.1186687245645
2001-02-23,85.4261923076923,0.0,10.908552795295998,-0.022630932042375207,6604.096037792522
2001-02-26,85.4461923076923,0.0,11.304324626824599,-0.022632901596807642,6604.073404890925
2001-02-27,85.51619230769231,0.0,11.680523389724833,-0.022634837129771768,6604.0507700537955
2001-02-28,85.60619230769231,0.0,12.174499937976318,-0.022636739204244805,6604.028133314591
2001-03-01,85.6311923076923,0.0,13.11685050293953,-0.022638608374109026,6604.005494706217
2001-03-02,85.54119230769231,0.0,12.719233581057308,-0.02264044518415176,6603.982854261033
2001-03-05,85.5361923076923,0.0,13.106039621382859,-0.02264225017006538,6603.960212010863
2001-03-06,85.52619230769231,0.0,13.409155624274526,-0.022644023858447326,6603.9375679870045
2001-03-07,85.57619230769231,0.0,13.761939192932028,-0.02264576676861907,6603.914922220236
2001-03-08,85.5961923076923,0.0,14.311888584276202,-0.022647479408988147,6603.892274740827
2001-03-09,85.52619230769231,0.0,13.8813589987275,-0.022649162283414626,6603.8696255785435
2001-03-12,85.52619230769231,0.0,14.067624298534287,-0.022650815883935138,6603.84697476266
2001-03-13,85.4911923076923,0.0,13.92534605362861,-0.02265244069712935,6603.824322321962
2001-03-14,85.5961923076923,0.0,13.394427472973016,-0.02265403720048198,6603.801668284762
2001-03-15,85.6761923076923,0.0,13.699941340706248,-0.02265560586420179,6603.779012678898
2001-03-16,85.6961923076923,0.0,14.478591790096427,-0.02265714714940259,6603.756355531748
2001-03-19,85.64119230769231,0.0,14.462784302887153,-0.022658661512650724,6603.733696870236
2001-03-20,85.7211923076923,0.0,14.720205683035172,-0.02266014940050809,6603.711036720835
2001-03-21,85.76619230769231,0.0,15.50387591817875,-0.022661611253170122,6603.688375109582
2001-03-22,85.8211923076923,0.0,16.375729998032263,-0.022663047502646805,6603.665712062079
2001-03-23,85.7211923076923,0.0,15.309733531792665,-0.022664458577310143,6603.643047603502
2001-03-26,85.6911923076923,0.0,15.43334404438566,-0.02266584489370871,6603.620381758608
2001-03-27,85.51119230769231,0.0,12.191235132339783,-0.022667206865662592,6603.597714551743
2001-03-28,85.54119230769231,0.0,11.869222484053793,-0.022668544897896936,6603.575046006845
2001-03-29,85.57619230769231,0.0,11.695829463143221,-0.02266985938877042,6603.552376147456
2001-03-30,85.62119230769231,0.0,11.669404964425375,-0.022671150732094247,6603.529704996724
2001-04-02,85.59119230769231,0.0,11.567470293671938,-0.022672419313494174,6603.50703257741
2001-04-03,85.6311923076923,0.0,11.61343496622777,-0.02267366551222949,6603.484358911898
2001-04-04,85.6611923076923,0.0,11.825985823049495,-0.022674889701193024,6603.461684022197
2001-04-05,85.59119230769231,0.0,11.363109192227329,-0.022676092249639623,6603.439007929947
2001-04-06,85.7211923076923,0.0,10.79032289422985,-0.02267727351772919,6603.41633065643
2001-04-09,,0.0,10.790090659830764,-0.022678433861074154,6603.393652222569
2001-04-10,85.6511923076923,0.0,10.630627222763797,-0.02267957363073947,6603.370972648938
2001-04-11,85.6061923076923,0.0,10.425998153825242,-0.022680693168695143,6603.348291955769
2001-04-12,85.5361923076923,0.0,9.765331148230372,-0.022681792815092194,6603.325610162954
2001-04-13,,0.0,9.765071483929177,-0.022682872902805684,6603.302927290051
2001-04-16,85.3661923076923,0.0,8.332411390136881,-0.02268393375834421,6603.280243356293
2001-04-17,85.4961923076923,0.0,7.2298735173948705,-0.022684975704578392,6603.257558380588
2001-04-18,85.6311923076923,0.0,6.967547084302222,-0.022685999058012385,6603.23487238153
2001-04-19,85.4961923076923,0.0,6.010566188263347,-0.022687004130602872,6603.2121853774
2001-04-20,85.4761923076923,0.0,5.729981227464581,-0.022687991229759064,6603.18949738617
2001-04-23,85.5611923076923,0.0,5.661516188723571,-0.022688960656523705,6603.166808425513
2001-04-24,85.5811923076923,0.0,5.82638685643478,-0.022689912707392068,6603.144118512806
2001-04-25,85.4961923076923,0.0,5.410333927507461,-0.022690847674311954,6603.121427665132
2001-04-26,85.5961923076923,0.0,5.416279186085691,-0.022691765844683687,6603.098735899287
2001-04-27,85.4711923076923,0.0,4.765408423426925,-0.022692667500450625,6603.076043231787
2001-04-30,85.4361923076923,0.0,4.420089612130994,-0.022693552920827642,6603.053349678866
2001-05-01,85.4761923076923,0.0,4.252188488213904,-0.02269442237684416,6603.030655256489
2001-05-02,85.4761923076923,0.0,4.1342580384242735,-0.022695276139529597,6603.007959980349
2001-05-03,85.5511923076923,0.0,4.203229798388388,-0.022696114471727924,6602.985263865878
2001-05-04,85.5961923076923,0.0,4.499408377487158,-0.02269693763446412,6602.962566928243
2001-05-07,85.5661923076923,0.0,4.650078042359783,-0.022697745882396703,6602.939869182361
2001-05-08,85.5811923076923,0.0,4.881980219693638,-0.022698539468365198,6602.917170642892
2001-05-09,85.61119230769229,0.0,5.20394338280762,-0.022699318639752164,6602.894471324253
2001-05-10,85.4761923076923,0.0,4.441623726178755,-0.022700083639392687,6602.871771240613
2001-05-11,85.2011923076923,0.0,2.4223300753757995,-0.02270083470739337,6602.849070405906
2001-05-14,85.2761923076923,0.0,1.7720106194459475,-0.022701572079313337,6602.826368833827
2001-05-15,85.23619230769229,0.0,1.1202254543800823,-0.022702295986164245,6602.80366653784
2001-05-16,85.2561923076923,0.0,0.5934941222103974,-0.022703006656229263,6602.780963531184
2001-05-17,85.23619230769229,0.0,0.061079007835539365,-0.022703704314153583,6602.75825982687
2001-05-18,85.2411923076923,0.0,-0.40276659642479545,-0.022704389180034923,6602.73555543769
2001-05-21,85.2461923076923,0.0,-0.8036471257868777,-0.02270506147033302,6602.71285037622
2001-05-22,85.2711923076923,0.0,-1.076278855146383,-0.022705721398779133,6602.690144654821
2001-05-23,85.3011923076923,0.0,-1.2142326330978586,-0.022706369175466534,6602.667438285645
2001-05-24,85.2111923076923,0.0,-1.604997468908188,-0.022707005006850522,6602.644731280639
2001-05-25,85.2011923076923,0.0,-2.025013619418142,-0.02270762909483892,6602.622023651544
2001-05-28,,0.0,-2.0257923008269976,-0.02270824164043006,6602.599315409903
2001-05-29,85.1711923076923,0.0,-2.507326328347189,-0.0227088428391653,6602.576606567064
2001-05-30,85.1411923076923,0.0,-3.1029014402270447,-0.02270943288476701,6602.553897134179
2001-05-31,85.2911923076923,0.0,-2.660185593457263,-0.022710011967319588,6602.531187122212
2001-06-01,85.3111923076923,0.0,-2.5091464993857318,-0.022710580272359948,6602.50847654194
2001-06-04,85.3261923076923,0.0,-2.315850914758003,-0.02271113798542501,6602.485765403954
2001-06-05,85.4011923076923,0.0,-1.8034227016968696,-0.022711685285685235,6602.463053718669
2001-06-06,85.4111923076923,0.0,-1.3552071377507795,-0.022712222352311073,6602.440341496316
2001-06-07,85.37619230769229,0.0,-1.075235963707009,-0.022712749359016016,6602.417628746957
2001-06-08,85.2811923076923,0.0,-1.1476946651692517,-0.02271326647951355,6602.394915480478
2001-06-11,85.3511923076923,0.0,-0.9591693744115694,-0.022713773880241206,6602.3722017065975
2001-06-12,85.4311923076923,0.0,-0.48637128195356855,-0.022714271730365,6602.349487434867
2001-06-13,85.4311923076923,0.0,-0.08147783851116815,-0.022714760191774985,6602.326772674675
2001-06-14,85.4711923076923,0.0,0.4451890734985447,-0.022715239426361222,6602.304057435249
2001-06-15,85.4361923076923,0.0,0.775884227231272,-0.022715709591466293,6602.2813417256575
2001-06-18,85.4211923076923,0.0,1.019950991958071,-0.022716170843523287,6602.258625554814
2001-06-19,85.4111923076923,0.0,1.2037031558800706,-0.022716623336236808,6602.235908931478
2001-06-20,85.4361923076923,0.0,1.4802746397602926,-0.022717067217854492,6602.21319186426
2001-06-21,85.4361923076923,0.0,1.7390690695004167,-0.02271750263935246,6602.1904743616205
2001-06-22,85.5461923076923,0.0,2.2979230069871854,-0.022717929744430876,6602.167756431876
2001-06-25,85.5311923076923,0.0,2.8498460853648284,-0.0227183486767899,6602.145038083199
2001-06-26,85.4461923076923,0.0,2.810729659199573,-0.022718759577401215,6602.122319323622
2001-06-27,85.3461923076923,0.0,2.3330895126807913,-0.022719162585417507,6602.0996001610365
2001-06-28,85.2011923076923,0.0,1.3086759571048445,-0.022719557836353488,6602.0768806032
2001-06-29,85.1561923076923,0.0,0.4330468717018164,-0.022719945463904878,6602.054160657736
2001-07-02,85.2161923076923,0.0,-0.11347440229612188,-0.022720325600857905,6602.031440332135
2001-07-03,85.1811923076923,0.0,-0.7307116650250112,-0.022720698376360815,6602.008719633759
2001-07-04,,0.0,-0.7312829603752707,-0.022721063918652362,6601.98599856984
2001-07-05,85.1611923076923,0.0,-1.421574097411661,-0.022721422351423826,6601.963277147489
2001-07-06,85.2261923076923,0.0,-1.6944286471493892,-0.02272177379927598,6601.94055537369
2001-07-09,85.2561923076923,0.0,-1.828484960918702,-0.02272211838317162,6601.9178332553065
2001-07-10,85.2461923076923,0.0,-2.000588906619139,-0.02272245622225455,6601.895110799084
2001-07-11,85.2461923076923,0.0,-2.151335983633925,-0.02272278743384959,6601.87238801165
2001-07-12,85.2711923076923,0.0,-2.1526801796011834,-0.02272311213255307,6601.849664899518
2001-07-13,85.2761923076923,0.0,-2.1368555283708193,-0.022723430432961322,6601.826941469085
2001-07-16,85.34119230769231,0.0,-1.7392098242833198,-0.022723742446942197,6601.804217726638
2001-07-17,85.3511923076923,0.0,-1.393661273448789,-0.022724048281816067,6601.781493678356
2001-07-18,85.48619230769229,0.0,-0.3563415733821982,-0.022724348047631793,6601.7587693303085
2001-07-19,85.4561923076923,0.0,0.29229336673410333,-0.02272464184989076,6601.736044688459
2001-07-20,85.4461923076923,0.0,0.8313095640434977,-0.022724929793184856,6601.713319758665
2001-07-23,85.4711923076923,0.0,1.4372816106644692,-0.022725211978467996,6601.690594546687
2001-07-24,85.50119230769229,0.0,2.1279184648489124,-0.02272548850851308,6601.667869058178
2001-07-25,85.4761923076923,0.0,2.61316492730587,-0.022725759481545538,6601.645143298697
2001-07-26,85.5261923076923,0.0,3.27639232286482,-0.022726024995790794,6601.622417273701
2001-07-27,85.6011923076923,0.0,4.144251297142989,-0.0227262851458363,6601.599690988555
2001-07-30,85.6211923076923,0.0,5.141706012251054,-0.022726540028088493,6601.576964448527
2001-07-31,85.70119230769231,0.0,6.219625837552704,-0.02272678973258735,6601.554237658795
2001-08-01,85.6661923076923,0.0,7.019476134308164,-0.022727034353010822,6601.531510624442
2001-08-02,85.5561923076923,0.0,6.448280326340912,-0.022727273977579898,6601.508783350464
2001-08-03,85.5111923076923,0.0,6.3583477223239635,-0.022727508695425058,6601.486055841769
2001-08-06,85.5361923076923,0.0,6.49962781411464,-0.022727738592038804,6601.4633281031765
2001-08-07,85.53119230769231,0.0,6.619666963363516,-0.022727963753823133,6601.440600139423
2001-08-08,85.65619230769231,0.0,6.589550878008421,-0.02272818426354206,6601.417871955159
2001-08-09,85.6361923076923,0.0,7.0487627195680025,-0.022728400204869104,6601.395143554954
2001-08-10,85.6761923076923,0.0,7.651554756902397,-0.022728611657839792,6601.3724149432965
2001-08-13,85.7561923076923,0.0,8.326854026120238,-0.02272881870248966,6601.349686124594
2001-08-14,85.7061923076923,0.0,8.658373437941846,-0.02272902141794475,6601.326957103176
2001-08-15,85.6461923076923,0.0,8.586268226818875,-0.02272921987969312,6601.304227883296
2001-08-16,85.6961923076923,0.0,8.942563744619743,-0.022729414165041817,6601.281498469131
2001-08-17,85.7861923076923,0.0,9.346358169825463,-0.02272960434675042,6601.2587688647845
2001-08-20,85.71619230769231,0.0,9.272974149489015,-0.02272979050030699,6601.236039074284
2001-08-21,85.7611923076923,0.0,9.762226259244771,-0.022729972695742617,6601.2133091015885
2001-08-22,85.7461923076923,0.0,10.158514960523188,-0.022730151004907384,6601.190578950584
2001-08-23,85.7761923076923,0.0,10.684129309324902,-0.022730325497832382,6601.167848625086
2001-08-24,85.7461923076923,0.0,10.891196235553913,-0.02273049624182022,6601.145118128844
2001-08-27,85.7411923076923,0.0,11.177900236134443,-0.022730663304173504,6601.12238746554
2001-08-28,85.8461923076923,0.0,11.10159128238238,-0.022730826752194844,6601.099656638788
2001-08-29,85.92119230769232,0.0,11.805553802114922,-0.022730986650458362,6601.076925652137
2001-08-30,85.9461923076923,0.0,12.859773056249386,-0.022731143061719195,6601.054194509075
2001-08-31,85.9161923076923,0.0,13.415938827591336,-0.02273129605146096,6601.031463213024
2001-09-03,,0.0,13.416507137866947,-0.02273144567880081,6601.008731767345
2001-09-04,85.70119230769231,0.0,12.63219922266606,-0.022731592006493884,6600.986000175339
2001-09-05,85.7711923076923,0.0,12.364202087031675,-0.02273173509274784,6600.963268440246
2001-09-06,85.9111923076923,0.0,11.660528298346295,-0.02273187499758933,6600.940536565248
2001-09-07,85.98619230769229,0.0,12.49411621112276,-0.02273201177831652,6600.91780455347
2001-09-10,85.9561923076923,0.0,12.92313140552973,-0.02273214549131808,6600.895072407979
2001-09-11,86.0411923076923,0.0,13.659192046230695,-0.02273227619298268,6600.872340131786
2001-09-12,,0.0,13.659878344390862,-0.022732403938789503,6600.849607727847
2001-09-13,86.1761923076923,0.0,15.060527195880935,-0.02273252878057974,6600.826875199066
2001-09-14,86.3061923076923,0.0,16.00782125002481,-0.022732650773832574,6600.8041425482925
2001-09-17,86.23619230769229,0.0,16.153534020080286,-0.022732769969479705,6600.781409778323
2001-09-18,86.1511923076923,0.0,15.609899180747638,-0.022732886418452836,6600.7586768919045
2001-09-19,86.26619230769232,0.0,15.964024642869363,-0.02273300017168367,6600.735943891733
2001-09-20,86.31119230769232,0.0,17.185299815585232,-0.022733111278284923,6600.713210780455
2001-09-21,86.3811923076923,0.0,18.418776606205952,-0.022733219788278802,6600.690477560666
2001-09-24,86.32619230769232,0.0,18.542464774629394,-0.022733325748049538,6600.667744234918
2001-09-25,86.39119230769232,0.0,19.5295617964205,-0.022733429204890854,6600.645010805713
2001-09-26,86.43619230769232,0.0,19.73614773109204,-0.02273353020518698,6600.622277275508
2001-09-27,86.5261923076923,0.0,19.83779505762775,-0.022733628795322147,6600.599543646713
2001-09-28,86.4711923076923,0.0,19.840788379740633,-0.0227337250189521,6600.576809921694
2001-10-01,86.4611923076923,0.0,19.96849861710475,-0.022736503400665242,6600.554073418293
2001-10-02,86.4911923076923,1.0,20.0,-0.022739252072824456,6600.53133416622
2001-10-03,86.4961923076923,1.0,20.0,-0.022741971390132676,6600.50859219483
2001-10-04,86.4961923076923,1.0,20.0,-0.02274466170274536,6600.4858475331275
2001-10-05,86.51619230769232,1.0,20.0,49.97725267670285,6650.46310020983
2001-10-08,,1.0,20.0,-0.02274995669722557,6650.440350253133
2001-10-09,,1.0,20.0,-0.022752562057576142,6650.417597691076
2001-10-10,86.48619230769229,1.0,20.0,-0.022755139772016264,6650.394842551304
2001-10-11,86.3661923076923,1.0,20.0,-300.0227576901443,6350.372084861159
2001-10-12,86.3861923076923,1.0,20.0,49.97723978641716,6400.349324647576
2001-10-15,86.4511923076923,1.0,20.0,162.4772372896914,6562.826561937268
2001-10-16,86.4911923076923,1.0,20.0,99.97723481934008,6662.803796756608
2001-10-17,86.48619230769229,1.0,20.0,-12.522767625026972,6650.281029131581
2001-10-18,86.5211923076923,1.0,20.0,87.47722995643653,6737.758259088017
2001-10-19,86.50119230769229,1.0,20.0,-50.02277243676963,6687.735486651248
2001-10-22,86.4911923076923,1.0,20.0,-25.02277480473913,6662.712711846509
2001-10-23,86.4611923076923,1.0,20.0,-75.02277714794309,6587.689934698566
2001-10-24,86.5161923076923,1.0,20.0,137.47722053341022,6725.167155231976
2001-10-25,86.5961923076923,1.0,20.0,199.97721823908887,6925.144373471065
2001-10-26,86.5911923076923,1.0,20.0,-12.52278403136279,6912.621589439702
2001-10-29,86.6611923076923,1.0,20.0,174.97721372197975,7087.598803161682
2001-10-30,86.7561923076923,1.0,20.0,237.4772114986754,7325.076014660357
2001-10-31,86.8811923076923,1.0,20.0,312.4772092985395,7637.5532239588965
2001-11-01,86.9011923076923,1.0,20.0,49.977207121264655,7687.530431080161
2001-11-02,86.7661923076923,1.0,20.0,-337.5227950333947,7350.0076360467665
2001-11-05,86.8111923076923,1.0,20.0,112.47720283431136,7462.484838881078
2001-11-06,86.9011923076923,1.0,20.0,224.97720072408902,7687.462039605167
2001-11-07,86.9961923076923,1.0,20.0,237.47719863568182,7924.939238240849
